identifier,γίγνομαι_ὅς_πολύς_πρότερος_πόλις_ἄλλος_οἰκέω,ἄλλος_δ_ὡς_τις_ἀθηναίων_πείθω_πέμπω,τεῖχος_τις_πρός_πόλις_πολύς_ἄλλος_ἔχω,σύμμαχος_σπονδή_πόλεμος_πρός_ποιέω_γίγνομαι_σφεῖς,ἀθηναῖοι_ἀναχωρέω_ἐπ_οἶκος_δ_τις_ναῦς,ναῦς_πλέω_ὡς_ὅς_ἀθηναῖοι_πρός_ἅμα,ὁπλίτης_ἀθηναίων_ναῦς_δ_σύμμαχος_ἄλλος_ἔχω,τις_ὅς_ἄλλος_πρός_ἔχω_νῦν_ὅστις,ὡς_πολύς_ἄλλος_πρός_ἀθηναῖοι_ἦδος_χωρέω,πολύς_ἄλλος_ναῦς_ἔχω_μέγας_πρός_πᾶς,ὡς_τις_λέγω_ἄλλος_γίγνομαι_ὅστις_σφεῖς,τις_ὅς_γίγνομαι_ἄλλος_πολύς_ὡς_μᾶλλον
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.3.253,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.4.254,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.236346516007533,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.754237288135593,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.5.255,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.823464912280702,0.00109649122807018,0.00109649122807018,0.165570175438597,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.6.256,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.844101123595506,0.00140449438202247,0.14185393258427,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.1.257,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.707156308851224,0.000941619585687382,0.000941619585687382,0.283427495291902,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.2.258,0.32843137254902,0.00163398692810458,0.246732026143791,0.00163398692810458,0.00163398692810458,0.410130718954248,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.2.259,0.445652173913044,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.544466403162055,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.3.260,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.986453201970443,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.1.261,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.432266009852217,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.555418719211823
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.2.262,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.33167770419426,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.66280353200883
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.3.263,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.483974358974359,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.483974358974359,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.4.264,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.4.265,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.1.266,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.697215777262181,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.2.267,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.3.268,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.4.269,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.1.270,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.1.271,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.414459161147903,0.000551876379690949,0.248896247240618,0.000551876379690949,0.33167770419426,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.2.272,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.317749603803487,0.000792393026941363,0.119651347068146,0.000792393026941363,0.23851030110935,0.000792393026941363,0.317749603803487,0.000792393026941363,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.3.273,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.1.274,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.756797583081571,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.22809667673716,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.2.275,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.276,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.392578125,0.001953125,0.001953125,0.197265625,0.001953125,0.392578125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.277,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3.278,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.1.279,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.891459074733096,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.1.280,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.98202614379085,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.2.281,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.3.282,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.283,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.284,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.285,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4.286,0.245145631067961,0.00242718446601942,0.730582524271845,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.5.287,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.96474358974359,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.1.288,0.00131233595800525,0.00131233595800525,0.13254593175853,0.00131233595800525,0.00131233595800525,0.854330708661417,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.1.289,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.2.290,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.644230769230769,0.323717948717949,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.3.291,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.3.292,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.1.293,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.98202614379085,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.2.294,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.3.295,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.660075329566855,0.000941619585687382,0.000941619585687382,0.330508474576271,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.4.296,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.303625377643505,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.681268882175227,0.00151057401812689,0.00151057401812689,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.4.297,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.392578125,0.001953125,0.001953125,0.587890625,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.1.298,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.330043859649123,0.494517543859649,0.00109649122807018,0.00109649122807018,0.165570175438597,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.2.299,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.3.300,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.165570175438597,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.823464912280702,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.3.301,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.831491712707182,0.00276243093922652,0.140883977900553
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.4.302,0.00103950103950104,0.053014553014553,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.572765072765073,0.00103950103950104,0.00103950103950104,0.364864864864865,0.00103950103950104,0.00103950103950104,0.00103950103950104
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.5.303,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.5.304,0.00131233595800525,0.00131233595800525,0.460629921259843,0.00131233595800525,0.00131233595800525,0.526246719160105,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.6.305,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977
